20000110,0,2019-01-18,08:59:44.070,2019-01-18,08:59:46.070
20000110,1,2019-01-18,08:59:47.070,2019-01-18,08:59:49.070
20000111,0,2019-01-19,14:05:00.952,2019-01-19,14:09:49.952
20000112,0,2019-01-19,14:09:50.952,2019-01-19,14:12:56.952
20000113,0,2019-01-19,14:12:59.952,2019-01-19,14:13:19.952
20000114,0,2019-01-19,14:15:23.952,2019-01-19,14:19:27.952
20000115,0,2019-01-19,14:19:31.952,2019-01-19,14:21:39.952
20000116,0,2019-01-19,14:22:28.952,2019-01-19,14:25:25.952
20000117,0,2019-01-19,14:25:26.952,2019-01-19,14:28:16.952
20000118,0,2019-01-19,14:28:18.952,2019-01-19,14:29:59.952
20000119,0,2019-01-19,14:44:58.955,2019-01-19,14:45:00.955
20000119,1,2019-01-19,14:45:01.955,2019-01-19,14:45:03.954
20000120,3,2019-01-19,14:53:50.956,2019-01-19,14:53:57.956
20000120,4,2019-01-19,14:53:58.956,2019-01-19,14:54:00.956
20000120,5,2019-01-19,14:54:01.956,2019-01-19,14:54:03.956
20000120,6,2019-01-19,14:54:04.956,2019-01-19,14:54:06.956
20000120,7,2019-01-19,14:54:07.956,2019-01-19,14:55:01.956
20000120,8,2019-01-19,14:55:02.956,2019-01-19,14:55:04.956
20000120,9,2019-01-19,14:55:05.956,2019-01-19,14:55:07.956
20000120,10,2019-01-19,14:55:08.956,2019-01-19,14:55:59.956
20000120,11,2019-01-19,14:56:00.956,2019-01-19,15:53:54.963
